1.509   -2513.904
1.5082  -2618.675
1.5363  -2728.321
1.5115  -2625.132
1.506   -2608.029
1.5062  -2613.854
1.5034  -2591.695
1.5418  -2723.257
1.5356  -2670.064
1.5178  -2656.034
1.5225  -2691.307
1.5268  -2690.583
1.4963  -2543.51
1.4897  -2942.8
1.5119  -2647.56
1.5245  -2701.462
