0.6738256555535573 -117.7501391152796
0.660783241948292 -75.85094887677782
0.6710298334212357 -78.73468307762082
0.6734835612454224 -94.63211803653569
0.6726621411688071 -96.24316794040696
0.661890312438469 -100.63093006061197
0.6608062653839518 -93.75085629850857
0.6627168594568192 -83.59922778392267
0.6697122321870712 -85.89840455017493
0.6677513365235593 -95.23610265979643
0.6644182414324875 -77.82026008547396
0.6788553741574413 -83.77938083253946
0.681302993477213 -103.14354835273106
0.6727997877242863 -121.46078596065232
0.6652852372567832 -75.20063527654139
