0.195  -6.904 -1638.4
0.1679  -8.3123 -1667.9
0.18    -4.57733    -1764.2
0.2245  -7.5427 -1693.8
0.1858  -6.3053 -1693.2
0.1997  -7.3569 -1693.4
0.2123  -7.772  -1670.9
0.1924  -8.0 -1697.6
0.1944  -5 -1736.9
0.1905  -7.134  -1711.5
0.1848  -8.8254 -1689.2
0.1837  -6.242 -1727.9
0.1895  -7.0 -1658.4
0.187   -8.9595 -1897.6
0.1612  -8.2951 -1677.8
0.1744  -3.8 -1774.7
